userId,userName,sessionId,action,timestamp
759,Ceasar O'Keefe,10759,VIEW_PRODUCT_DETAILS,2024-05-11T07:07:12.641Z
759,Ceasar O'Keefe,10759,ADD_PRODUCT_TO_CART,2024-05-11T07:17:25.356Z
759,Ceasar O'Keefe,10759,ADD_PRODUCT_TO_CART,2024-05-11T07:08:57.548Z
759,Ceasar O'Keefe,10759,VIEW_PRODUCT_LIST,2024-05-11T07:08:44.070Z
759,Ceasar O'Keefe,10759,VIEW_PRODUCT_DETAILS,2024-05-11T07:13:24.737Z
759,Ceasar O'Keefe,10759,ADD_PRODUCT_TO_CART,2024-05-11T07:12:13.147Z
759,Ceasar O'Keefe,10759,LOGOUT,2024-05-11T07:19:36.885Z
760,Rocky D'Amore,10760,LOGIN,2024-05-11T07:04:36.885Z
760,Rocky D'Amore,10760,ADD_PRODUCT_TO_CART,2024-05-11T07:17:17.365Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_DETAILS,2024-05-11T07:10:01.746Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_LIST,2024-05-11T07:14:09.837Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_DETAILS,2024-05-11T07:04:48.300Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_LIST,2024-05-11T07:13:48.630Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_LIST,2024-05-11T07:17:54.581Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_LIST,2024-05-11T07:15:33.683Z
760,Rocky D'Amore,10760,VIEW_CART,2024-05-11T07:10:24.905Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_DETAILS,2024-05-11T07:06:43.153Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_LIST,2024-05-11T07:08:34.590Z
760,Rocky D'Amore,10760,UPDATE_CART,2024-05-11T07:11:01.362Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:35.112Z
760,Rocky D'Amore,10760,ADD_PRODUCT_TO_CART,2024-05-11T07:13:53.206Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_DETAILS,2024-05-11T07:19:13.735Z
760,Rocky D'Amore,10760,VIEW_CART,2024-05-11T07:11:07.076Z
760,Rocky D'Amore,10760,VIEW_CART,2024-05-11T07:06:35.484Z
760,Rocky D'Amore,10760,VIEW_PRODUCT_LIST,2024-05-11T07:11:45.230Z
760,Rocky D'Amore,10760,LOGOUT,2024-05-11T07:19:36.885Z
761,Eve Hagenes,10761,LOGIN,2024-05-11T07:04:36.885Z
761,Eve Hagenes,10761,CHECKOUT,2024-05-11T07:14:07.566Z
761,Eve Hagenes,10761,CHECKOUT,2024-05-11T07:16:42.523Z
761,Eve Hagenes,10761,VIEW_PRODUCT_DETAILS,2024-05-11T07:12:18.640Z
761,Eve Hagenes,10761,VIEW_PRODUCT_DETAILS,2024-05-11T07:13:24.715Z
761,Eve Hagenes,10761,VIEW_CART,2024-05-11T07:08:47.693Z
761,Eve Hagenes,10761,ADD_PRODUCT_TO_CART,2024-05-11T07:17:12.118Z
761,Eve Hagenes,10761,ADD_PRODUCT_TO_CART,2024-05-11T07:16:33.826Z
761,Eve Hagenes,10761,VIEW_PRODUCT_LIST,2024-05-11T07:16:07.936Z
761,Eve Hagenes,10761,ADD_PRODUCT_TO_CART,2024-05-11T07:09:48.868Z
761,Eve Hagenes,10761,VIEW_CART,2024-05-11T07:18:39.013Z
761,Eve Hagenes,10761,LOGOUT,2024-05-11T07:19:36.885Z
762,Mariah Welch,10762,LOGIN,2024-05-11T07:04:36.885Z
762,Mariah Welch,10762,VIEW_PRODUCT_DETAILS,2024-05-11T07:15:28.489Z
762,Mariah Welch,10762,LOGOUT,2024-05-11T07:19:36.885Z
763,Hailie Reichert,10763,LOGIN,2024-05-11T07:04:36.885Z
763,Hailie Reichert,10763,VIEW_PRODUCT_LIST,2024-05-11T07:05:57.515Z
763,Hailie Reichert,10763,VIEW_CART,2024-05-11T07:15:19.843Z
763,Hailie Reichert,10763,VIEW_CART,2024-05-11T07:10:58.804Z
763,Hailie Reichert,10763,UPDATE_CART,2024-05-11T07:12:04.943Z
763,Hailie Reichert,10763,VIEW_PRODUCT_LIST,2024-05-11T07:14:47.069Z
763,Hailie Reichert,10763,VIEW_CART,2024-05-11T07:19:07.777Z
763,Hailie Reichert,10763,VIEW_PRODUCT_LIST,2024-05-11T07:10:59.219Z
763,Hailie Reichert,10763,ADD_PRODUCT_TO_CART,2024-05-11T07:16:47.243Z
763,Hailie Reichert,10763,VIEW_PRODUCT_DETAILS,2024-05-11T07:07:36.596Z
763,Hailie Reichert,10763,VIEW_PRODUCT_LIST,2024-05-11T07:14:32.808Z
763,Hailie Reichert,10763,VIEW_PRODUCT_DETAILS,2024-05-11T07:13:40.119Z
763,Hailie Reichert,10763,VIEW_CART,2024-05-11T07:12:02.785Z
763,Hailie Reichert,10763,CHECKOUT,2024-05-11T07:06:17.424Z
763,Hailie Reichert,10763,VIEW_PRODUCT_DETAILS,2024-05-11T07:06:04.581Z
763,Hailie Reichert,10763,VIEW_PRODUCT_DETAILS,2024-05-11T07:08:29.664Z
763,Hailie Reichert,10763,VIEW_PRODUCT_LIST,2024-05-11T07:16:26.794Z
763,Hailie Reichert,10763,LOGOUT,2024-05-11T07:19:36.885Z
764,Lauriane Tremblay-Rice,10764,LOGIN,2024-05-11T07:04:36.885Z
764,Lauriane Tremblay-Rice,10764,VIEW_CART,2024-05-11T07:08:59.337Z
764,Lauriane Tremblay-Rice,10764,ADD_PRODUCT_TO_CART,2024-05-11T07:07:28.026Z
764,Lauriane Tremblay-Rice,10764,VIEW_CART,2024-05-11T07:15:26.362Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_DETAILS,2024-05-11T07:06:57.616Z
764,Lauriane Tremblay-Rice,10764,ADD_PRODUCT_TO_CART,2024-05-11T07:15:11.988Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_DETAILS,2024-05-11T07:14:13.199Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_DETAILS,2024-05-11T07:11:09.505Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_DETAILS,2024-05-11T07:16:59.730Z
764,Lauriane Tremblay-Rice,10764,ADD_PRODUCT_TO_CART,2024-05-11T07:11:27.866Z
764,Lauriane Tremblay-Rice,10764,CHECKOUT,2024-05-11T07:19:35.342Z
764,Lauriane Tremblay-Rice,10764,VIEW_CART,2024-05-11T07:07:39.171Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_DETAILS,2024-05-11T07:11:40.185Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:57.839Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_LIST,2024-05-11T07:08:26.403Z
764,Lauriane Tremblay-Rice,10764,ADD_PRODUCT_TO_CART,2024-05-11T07:05:35.376Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_LIST,2024-05-11T07:07:11.491Z
764,Lauriane Tremblay-Rice,10764,VIEW_PRODUCT_DETAILS,2024-05-11T07:13:38.515Z
764,Lauriane Tremblay-Rice,10764,LOGOUT,2024-05-11T07:19:36.885Z
765,Ivy Fisher,10765,LOGIN,2024-05-11T07:04:36.885Z
765,Ivy Fisher,10765,ADD_PRODUCT_TO_CART,2024-05-11T07:08:14.108Z
765,Ivy Fisher,10765,VIEW_PRODUCT_LIST,2024-05-11T07:09:06.436Z
765,Ivy Fisher,10765,LOGOUT,2024-05-11T07:19:36.885Z
766,Camila Lubowitz,10766,LOGIN,2024-05-11T07:04:36.885Z
766,Camila Lubowitz,10766,UPDATE_CART,2024-05-11T07:13:47.163Z
766,Camila Lubowitz,10766,LOGOUT,2024-05-11T07:19:36.885Z
767,Ila Harvey,10767,LOGIN,2024-05-11T07:04:36.885Z
767,Ila Harvey,10767,CHECKOUT,2024-05-11T07:14:45.590Z
767,Ila Harvey,10767,VIEW_PRODUCT_DETAILS,2024-05-11T07:06:04.607Z
767,Ila Harvey,10767,VIEW_PRODUCT_DETAILS,2024-05-11T07:09:24.952Z
767,Ila Harvey,10767,VIEW_CART,2024-05-11T07:06:38.136Z
767,Ila Harvey,10767,ADD_PRODUCT_TO_CART,2024-05-11T07:15:17.477Z
767,Ila Harvey,10767,ADD_PRODUCT_TO_CART,2024-05-11T07:07:08.859Z
767,Ila Harvey,10767,VIEW_PRODUCT_LIST,2024-05-11T07:06:29.723Z
767,Ila Harvey,10767,ADD_PRODUCT_TO_CART,2024-05-11T07:17:29.103Z
767,Ila Harvey,10767,VIEW_PRODUCT_DETAILS,2024-05-11T07:12:36.092Z
767,Ila Harvey,10767,VIEW_PRODUCT_LIST,2024-05-11T07:10:32.431Z
767,Ila Harvey,10767,VIEW_PRODUCT_LIST,2024-05-11T07:09:55.789Z
767,Ila Harvey,10767,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:13:41.711Z
767,Ila Harvey,10767,VIEW_CART,2024-05-11T07:10:17.985Z
767,Ila Harvey,10767,VIEW_PRODUCT_LIST,2024-05-11T07:17:35.044Z
767,Ila Harvey,10767,VIEW_PRODUCT_LIST,2024-05-11T07:17:57.785Z
767,Ila Harvey,10767,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:40.024Z
767,Ila Harvey,10767,LOGOUT,2024-05-11T07:19:36.885Z
768,Cristobal Bosco,10768,LOGIN,2024-05-11T07:04:36.885Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_LIST,2024-05-11T07:08:02.203Z
768,Cristobal Bosco,10768,CHECKOUT,2024-05-11T07:18:33.816Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:00.757Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_DETAILS,2024-05-11T07:08:37.897Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:14.032Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_LIST,2024-05-11T07:07:25.456Z
768,Cristobal Bosco,10768,ADD_PRODUCT_TO_CART,2024-05-11T07:19:26.857Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_LIST,2024-05-11T07:09:47.691Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_LIST,2024-05-11T07:07:09.149Z
768,Cristobal Bosco,10768,VIEW_PRODUCT_LIST,2024-05-11T07:14:29.449Z
768,Cristobal Bosco,10768,UPDATE_CART,2024-05-11T07:15:40.380Z
768,Cristobal Bosco,10768,LOGOUT,2024-05-11T07:19:36.885Z
769,Spencer Gulgowski,10769,LOGIN,2024-05-11T07:04:36.885Z
769,Spencer Gulgowski,10769,VIEW_PRODUCT_DETAILS,2024-05-11T07:12:18.745Z
769,Spencer Gulgowski,10769,VIEW_PRODUCT_DETAILS,2024-05-11T07:15:50.985Z
769,Spencer Gulgowski,10769,VIEW_PRODUCT_LIST,2024-05-11T07:13:04.388Z
769,Spencer Gulgowski,10769,ADD_PRODUCT_TO_CART,2024-05-11T07:18:12.126Z
769,Spencer Gulgowski,10769,VIEW_PRODUCT_DETAILS,2024-05-11T07:06:19.754Z
769,Spencer Gulgowski,10769,VIEW_PRODUCT_LIST,2024-05-11T07:10:48.582Z
769,Spencer Gulgowski,10769,VIEW_PRODUCT_DETAILS,2024-05-11T07:11:32.484Z
769,Spencer Gulgowski,10769,CHECKOUT,2024-05-11T07:11:17.331Z
769,Spencer Gulgowski,10769,VIEW_CART,2024-05-11T07:18:48.159Z
769,Spencer Gulgowski,10769,CHECKOUT,2024-05-11T07:08:17.107Z
769,Spencer Gulgowski,10769,ADD_PRODUCT_TO_CART,2024-05-11T07:15:12.302Z
769,Spencer Gulgowski,10769,VIEW_PRODUCT_LIST,2024-05-11T07:06:46.899Z
769,Spencer Gulgowski,10769,ADD_PRODUCT_TO_CART,2024-05-11T07:16:08.024Z
769,Spencer Gulgowski,10769,ADD_PRODUCT_TO_CART,2024-05-11T07:14:36.398Z
769,Spencer Gulgowski,10769,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:14:19.180Z
769,Spencer Gulgowski,10769,LOGOUT,2024-05-11T07:19:36.885Z
770,Berta Abshire,10770,LOGIN,2024-05-11T07:04:36.885Z
770,Berta Abshire,10770,VIEW_CART,2024-05-11T07:04:49.154Z
770,Berta Abshire,10770,VIEW_PRODUCT_DETAILS,2024-05-11T07:05:11.838Z
770,Berta Abshire,10770,ADD_PRODUCT_TO_CART,2024-05-11T07:06:11.333Z
770,Berta Abshire,10770,CHECKOUT,2024-05-11T07:19:21.284Z
770,Berta Abshire,10770,UPDATE_CART,2024-05-11T07:11:34.228Z
770,Berta Abshire,10770,VIEW_PRODUCT_DETAILS,2024-05-11T07:09:10.700Z
770,Berta Abshire,10770,CHECKOUT,2024-05-11T07:16:06.916Z
770,Berta Abshire,10770,VIEW_PRODUCT_DETAILS,2024-05-11T07:07:46.296Z
770,Berta Abshire,10770,CHECKOUT,2024-05-11T07:06:16.547Z
770,Berta Abshire,10770,UPDATE_CART,2024-05-11T07:19:29.178Z
770,Berta Abshire,10770,VIEW_PRODUCT_LIST,2024-05-11T07:08:37.087Z
770,Berta Abshire,10770,VIEW_PRODUCT_LIST,2024-05-11T07:16:07.746Z
770,Berta Abshire,10770,VIEW_PRODUCT_DETAILS,2024-05-11T07:08:50.288Z
770,Berta Abshire,10770,VIEW_PRODUCT_LIST,2024-05-11T07:08:21.319Z
770,Berta Abshire,10770,VIEW_PRODUCT_DETAILS,2024-05-11T07:04:45.466Z
770,Berta Abshire,10770,LOGOUT,2024-05-11T07:19:36.885Z
771,Alberta Koch,10771,LOGIN,2024-05-11T07:04:36.885Z
771,Alberta Koch,10771,VIEW_PRODUCT_LIST,2024-05-11T07:11:11.594Z
771,Alberta Koch,10771,VIEW_PRODUCT_LIST,2024-05-11T07:14:19.101Z
771,Alberta Koch,10771,VIEW_CART,2024-05-11T07:18:56.770Z
771,Alberta Koch,10771,VIEW_PRODUCT_DETAILS,2024-05-11T07:08:19.849Z
771,Alberta Koch,10771,CHECKOUT,2024-05-11T07:11:15.116Z
771,Alberta Koch,10771,VIEW_CART,2024-05-11T07:14:17.181Z
771,Alberta Koch,10771,VIEW_CART,2024-05-11T07:18:34.934Z
771,Alberta Koch,10771,VIEW_PRODUCT_LIST,2024-05-11T07:07:14.322Z
771,Alberta Koch,10771,UPDATE_CART,2024-05-11T07:05:34.418Z
771,Alberta Koch,10771,CHECKOUT,2024-05-11T07:19:03.770Z
771,Alberta Koch,10771,VIEW_PRODUCT_LIST,2024-05-11T07:17:07.927Z
771,Alberta Koch,10771,VIEW_CART,2024-05-11T07:14:16.284Z
771,Alberta Koch,10771,VIEW_PRODUCT_LIST,2024-05-11T07:12:15.023Z
771,Alberta Koch,10771,ADD_PRODUCT_TO_CART,2024-05-11T07:09:23.613Z
771,Alberta Koch,10771,LOGOUT,2024-05-11T07:19:36.885Z
772,Howard Schuppe,10772,LOGIN,2024-05-11T07:04:36.885Z
772,Howard Schuppe,10772,VIEW_PRODUCT_DETAILS,2024-05-11T07:07:50.142Z
772,Howard Schuppe,10772,VIEW_PRODUCT_LIST,2024-05-11T07:07:18.567Z
772,Howard Schuppe,10772,VIEW_PRODUCT_DETAILS,2024-05-11T07:19:31.891Z
772,Howard Schuppe,10772,VIEW_PRODUCT_LIST,2024-05-11T07:08:51.090Z
772,Howard Schuppe,10772,VIEW_PRODUCT_DETAILS,2024-05-11T07:10:09.284Z
772,Howard Schuppe,10772,ADD_PRODUCT_TO_CART,2024-05-11T07:11:37.370Z
772,Howard Schuppe,10772,VIEW_PRODUCT_DETAILS,2024-05-11T07:15:04.523Z
772,Howard Schuppe,10772,VIEW_PRODUCT_LIST,2024-05-11T07:05:36.028Z
772,Howard Schuppe,10772,VIEW_PRODUCT_DETAILS,2024-05-11T07:18:20.050Z
772,Howard Schuppe,10772,VIEW_PRODUCT_LIST,2024-05-11T07:16:16.339Z
772,Howard Schuppe,10772,VIEW_PRODUCT_LIST,2024-05-11T07:18:29.285Z
772,Howard Schuppe,10772,VIEW_PRODUCT_LIST,2024-05-11T07:07:38.617Z
772,Howard Schuppe,10772,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:04.204Z
772,Howard Schuppe,10772,ADD_PRODUCT_TO_CART,2024-05-11T07:13:35.349Z
772,Howard Schuppe,10772,ADD_PRODUCT_TO_CART,2024-05-11T07:06:35.024Z
772,Howard Schuppe,10772,VIEW_PRODUCT_DETAILS,2024-05-11T07:14:51.466Z
772,Howard Schuppe,10772,LOGOUT,2024-05-11T07:19:36.885Z
773,Mariana Kovacek,10773,LOGIN,2024-05-11T07:04:36.885Z
773,Mariana Kovacek,10773,VIEW_PRODUCT_DETAILS,2024-05-11T07:10:50.404Z
773,Mariana Kovacek,10773,VIEW_PRODUCT_LIST,2024-05-11T07:12:09.421Z
773,Mariana Kovacek,10773,VIEW_PRODUCT_LIST,2024-05-11T07:19:10.996Z
773,Mariana Kovacek,10773,VIEW_PRODUCT_DETAILS,2024-05-11T07:15:25.620Z
773,Mariana Kovacek,10773,VIEW_PRODUCT_DETAILS,2024-05-11T07:09:58.194Z
773,Mariana Kovacek,10773,CHECKOUT,2024-05-11T07:12:01.198Z
773,Mariana Kovacek,10773,VIEW_CART,2024-05-11T07:11:22.012Z
773,Mariana Kovacek,10773,LOGOUT,2024-05-11T07:19:36.885Z
774,Coty Nitzsche,10774,LOGIN,2024-05-11T07:04:36.885Z
774,Coty Nitzsche,10774,VIEW_CART,2024-05-11T07:06:42.280Z
774,Coty Nitzsche,10774,CHECKOUT,2024-05-11T07:06:28.587Z
774,Coty Nitzsche,10774,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:31.554Z
774,Coty Nitzsche,10774,VIEW_PRODUCT_DETAILS,2024-05-11T07:16:50.929Z
774,Coty Nitzsche,10774,CHECKOUT,2024-05-11T07:17:44.052Z
774,Coty Nitzsche,10774,VIEW_PRODUCT_LIST,2024-05-11T07:07:53.101Z
774,Coty Nitzsche,10774,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:14:32.146Z
774,Coty Nitzsche,10774,VIEW_CART,2024-05-11T07:10:05.544Z
774,Coty Nitzsche,10774,VIEW_CART,2024-05-11T07:17:58.653Z
774,Coty Nitzsche,10774,ADD_PRODUCT_TO_CART,2024-05-11T07:14:13.020Z
774,Coty Nitzsche,10774,ADD_PRODUCT_TO_CART,2024-05-11T07:16:03.938Z
774,Coty Nitzsche,10774,CHECKOUT,2024-05-11T07:11:51.345Z
774,Coty Nitzsche,10774,VIEW_PRODUCT_DETAILS,2024-05-11T07:18:09.341Z
774,Coty Nitzsche,10774,VIEW_PRODUCT_LIST,2024-05-11T07:14:17.301Z
774,Coty Nitzsche,10774,ADD_PRODUCT_TO_CART,2024-05-11T07:18:19.509Z
774,Coty Nitzsche,10774,ADD_PRODUCT_TO_CART,2024-05-11T07:13:19.172Z
774,Coty Nitzsche,10774,VIEW_PRODUCT_DETAILS,2024-05-11T07:14:25.195Z
774,Coty Nitzsche,10774,LOGOUT,2024-05-11T07:19:36.885Z
775,Hilbert Thiel,10775,LOGIN,2024-05-11T07:04:36.886Z
775,Hilbert Thiel,10775,VIEW_PRODUCT_DETAILS,2024-05-11T07:11:42.766Z
775,Hilbert Thiel,10775,LOGOUT,2024-05-11T07:19:36.886Z
776,Gudrun Grimes,10776,LOGIN,2024-05-11T07:04:36.886Z
776,Gudrun Grimes,10776,CHECKOUT,2024-05-11T07:11:39.842Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_LIST,2024-05-11T07:08:26.932Z
776,Gudrun Grimes,10776,ADD_PRODUCT_TO_CART,2024-05-11T07:10:29.474Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_DETAILS,2024-05-11T07:09:39.736Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_LIST,2024-05-11T07:08:42.846Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_LIST,2024-05-11T07:11:56.667Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_LIST,2024-05-11T07:14:20.619Z
776,Gudrun Grimes,10776,UPDATE_CART,2024-05-11T07:08:46.768Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_LIST,2024-05-11T07:18:26.925Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_DETAILS,2024-05-11T07:12:41.526Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_DETAILS,2024-05-11T07:08:19.122Z
776,Gudrun Grimes,10776,VIEW_PRODUCT_LIST,2024-05-11T07:14:42.309Z
776,Gudrun Grimes,10776,LOGOUT,2024-05-11T07:19:36.886Z
777,Lorenz Wehner,10777,LOGIN,2024-05-11T07:04:36.886Z
777,Lorenz Wehner,10777,VIEW_PRODUCT_DETAILS,2024-05-11T07:10:40.095Z
777,Lorenz Wehner,10777,CHECKOUT,2024-05-11T07:10:55.510Z
777,Lorenz Wehner,10777,VIEW_PRODUCT_LIST,2024-05-11T07:07:45.381Z
777,Lorenz Wehner,10777,VIEW_PRODUCT_DETAILS,2024-05-11T07:12:26.462Z
777,Lorenz Wehner,10777,VIEW_PRODUCT_LIST,2024-05-11T07:15:22.728Z
777,Lorenz Wehner,10777,VIEW_PRODUCT_LIST,2024-05-11T07:07:28.523Z
777,Lorenz Wehner,10777,LOGOUT,2024-05-11T07:19:36.886Z
778,Florian Kunze,10778,LOGIN,2024-05-11T07:04:36.886Z
778,Florian Kunze,10778,VIEW_PRODUCT_LIST,2024-05-11T07:12:33.822Z
778,Florian Kunze,10778,VIEW_PRODUCT_DETAILS,2024-05-11T07:18:00.273Z
778,Florian Kunze,10778,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:09:07.446Z
778,Florian Kunze,10778,ADD_PRODUCT_TO_CART,2024-05-11T07:12:12.427Z
778,Florian Kunze,10778,VIEW_CART,2024-05-11T07:13:06.894Z
778,Florian Kunze,10778,CHECKOUT,2024-05-11T07:09:07.254Z
778,Florian Kunze,10778,VIEW_PRODUCT_DETAILS,2024-05-11T07:08:53.944Z
778,Florian Kunze,10778,VIEW_PRODUCT_LIST,2024-05-11T07:13:20.452Z
778,Florian Kunze,10778,VIEW_PRODUCT_LIST,2024-05-11T07:08:44.834Z
778,Florian Kunze,10778,ADD_PRODUCT_TO_CART,2024-05-11T07:16:51.420Z
778,Florian Kunze,10778,VIEW_PRODUCT_LIST,2024-05-11T07:10:15.458Z
778,Florian Kunze,10778,VIEW_CART,2024-05-11T07:18:12.536Z
778,Florian Kunze,10778,VIEW_PRODUCT_LIST,2024-05-11T07:08:52.178Z
778,Florian Kunze,10778,VIEW_PRODUCT_DETAILS,2024-05-11T07:06:43.626Z
778,Florian Kunze,10778,VIEW_PRODUCT_DETAILS,2024-05-11T07:19:36.521Z
778,Florian Kunze,10778,VIEW_PRODUCT_LIST,2024-05-11T07:12:55.810Z
778,Florian Kunze,10778,VIEW_PRODUCT_DETAILS,2024-05-11T07:09:01.603Z
778,Florian Kunze,10778,VIEW_CART,2024-05-11T07:07:17.098Z
778,Florian Kunze,10778,VIEW_PRODUCT_LIST,2024-05-11T07:08:31.290Z
778,Florian Kunze,10778,UPDATE_CART,2024-05-11T07:17:28.059Z
778,Florian Kunze,10778,LOGOUT,2024-05-11T07:19:36.886Z
779,Christian Wintheiser,10779,LOGIN,2024-05-11T07:04:36.886Z
779,Christian Wintheiser,10779,UPDATE_CART,2024-05-11T07:05:14.537Z
779,Christian Wintheiser,10779,VIEW_PRODUCT_DETAILS,2024-05-11T07:14:28.502Z
779,Christian Wintheiser,10779,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:12:55.073Z
779,Christian Wintheiser,10779,CHECKOUT,2024-05-11T07:07:04.648Z
779,Christian Wintheiser,10779,ADD_PRODUCT_TO_CART,2024-05-11T07:13:31.045Z
779,Christian Wintheiser,10779,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:13:52.907Z
779,Christian Wintheiser,10779,VIEW_PRODUCT_DETAILS,2024-05-11T07:11:18.980Z
779,Christian Wintheiser,10779,VIEW_CART,2024-05-11T07:10:58.947Z
779,Christian Wintheiser,10779,VIEW_CART,2024-05-11T07:12:07.245Z
779,Christian Wintheiser,10779,VIEW_PRODUCT_DETAILS,2024-05-11T07:13:53.579Z
779,Christian Wintheiser,10779,UPDATE_CART,2024-05-11T07:16:36.451Z
779,Christian Wintheiser,10779,VIEW_PRODUCT_DETAILS,2024-05-11T07:11:31.390Z
779,Christian Wintheiser,10779,ADD_PRODUCT_TO_CART,2024-05-11T07:05:17.074Z
779,Christian Wintheiser,10779,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:05:52.348Z
779,Christian Wintheiser,10779,VIEW_PRODUCT_LIST,2024-05-11T07:06:46.663Z
779,Christian Wintheiser,10779,VIEW_PRODUCT_LIST,2024-05-11T07:09:15.888Z
779,Christian Wintheiser,10779,LOGOUT,2024-05-11T07:19:36.886Z
780,Cameron Barrows,10780,LOGIN,2024-05-11T07:04:36.886Z
780,Cameron Barrows,10780,ADD_PRODUCT_TO_CART,2024-05-11T07:11:28.033Z
780,Cameron Barrows,10780,ADD_PRODUCT_TO_CART,2024-05-11T07:05:11.919Z
780,Cameron Barrows,10780,VIEW_PRODUCT_DETAILS,2024-05-11T07:15:50.755Z
780,Cameron Barrows,10780,VIEW_PRODUCT_LIST,2024-05-11T07:19:25.077Z
780,Cameron Barrows,10780,ADD_PRODUCT_TO_CART,2024-05-11T07:13:27.444Z
780,Cameron Barrows,10780,ADD_PRODUCT_TO_CART,2024-05-11T07:06:57.962Z
780,Cameron Barrows,10780,VIEW_PRODUCT_DETAILS,2024-05-11T07:04:56.621Z
780,Cameron Barrows,10780,ADD_PRODUCT_TO_CART,2024-05-11T07:07:52.126Z
780,Cameron Barrows,10780,CHECKOUT,2024-05-11T07:19:06.976Z
780,Cameron Barrows,10780,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:54.595Z
780,Cameron Barrows,10780,VIEW_PRODUCT_DETAILS,2024-05-11T07:10:29.025Z
780,Cameron Barrows,10780,VIEW_PRODUCT_DETAILS,2024-05-11T07:12:26.697Z
780,Cameron Barrows,10780,VIEW_PRODUCT_LIST,2024-05-11T07:05:12.953Z
780,Cameron Barrows,10780,VIEW_PRODUCT_DETAILS,2024-05-11T07:08:48.772Z
780,Cameron Barrows,10780,LOGOUT,2024-05-11T07:19:36.886Z
781,Davin Weissnat,10781,LOGIN,2024-05-11T07:04:36.886Z
781,Davin Weissnat,10781,CHECKOUT,2024-05-11T07:12:52.939Z
781,Davin Weissnat,10781,VIEW_CART,2024-05-11T07:06:34.236Z
781,Davin Weissnat,10781,VIEW_PRODUCT_DETAILS,2024-05-11T07:16:38.342Z
781,Davin Weissnat,10781,VIEW_PRODUCT_DETAILS,2024-05-11T07:17:37.523Z
781,Davin Weissnat,10781,VIEW_CART,2024-05-11T07:06:45.850Z
781,Davin Weissnat,10781,VIEW_PRODUCT_DETAILS,2024-05-11T07:10:52.174Z
781,Davin Weissnat,10781,VIEW_PRODUCT_LIST,2024-05-11T07:14:58.183Z
781,Davin Weissnat,10781,REMOVE_PRODUCT_FROM_CART,2024-05-11T07:15:29.759Z
781,Davin Weissnat,10781,VIEW_CART,2024-05-11T07:10:31.392Z
781,Davin Weissnat,10781,VIEW_CART,2024-05-11T07:06:17.808Z
781,Davin Weissnat,10781,ADD_PRODUCT_TO_CART,2024-05-11T07:14:58.506Z
781,Davin Weissnat,10781,LOGOUT,2024-05-11T07:19:36.886Z
782,Colt Cole,10782,LOGIN,2024-05-11T07:04:36.886Z
782,Colt Cole,10782,VIEW_PRODUCT_DETAILS,2024-05-11T07:15:41.508Z
782,Colt Cole,10782,VIEW_PRODUCT_LIST,2024-05-11T07:08:11.219Z
